id,index,period,timestamp,minute,type,possession,play_pattern,team,player,position,duration,match_id,player_id,under_pressure,counterpress,off_camera,out,likelihood,outcome,recipient_id,recipient_name,height,body_part,location_x,location_y,location_end_x,location_end_y
9c253935-f2e7-4d34-af84-04abc2bec93a,332,1,00:06:21.635,6,,6,From Throw In,Ukraine,Sergey Krivtsov,Center Back,0.707948,3795187,18618,,,,,0.9840063599234512,Complete,21294,Mykola Shaparenko,Ground Pass,Right Foot,47.588745,49.83319,49.7,54.5
7d2efc5b-3c53-45b7-9a51-59672225b722,335,1,00:06:23.578,6,,6,From Throw In,Ukraine,Mykola Shaparenko,Right Center Midfield,1.352191,3795187,21294,,,,,0.935761582509442,Complete,31900,Oleksandr Karavaev,Ground Pass,Right Foot,51.991543,59.15233,65.7,75.4
040348cd-00a9-496e-bf0e-8a9bcce6d058,338,1,00:06:25.790,6,,6,From Throw In,Ukraine,Oleksandr Karavaev,Right Wing Back,1.111863,3795187,31900,,,,,0.8361917131499711,Incomplete,23649,Roman Yaremchuk,Low Pass,Right Foot,66.91715,78.47209,77.1,59.4
7d8709fb-52d4-48f2-a998-b146c610e601,343,1,00:06:47.209,6,Throw-in,7,From Throw In,Ukraine,Oleksandr Karavaev,Right Wing Back,1.570331,3795187,31900,,,,,0.8945545753739419,Complete,23649,Roman Yaremchuk,Low Pass,,71.02297,80.70701,81.6,59.6
9ee7e881-850a-454f-97e5-f5912bd46b3f,347,1,00:06:49.597,6,,7,From Throw In,Ukraine,Roman Yaremchuk,Left Center Forward,0.900516,3795187,23649,,,,,0.9269698695211158,Complete,8830,Andriy Yarmolenko,Ground Pass,Right Foot,84.80897,64.752815,91.4,75.4
4b16dec3-d9e0-4f6c-8c26-02961fd5584b,351,1,00:06:50.803,6,,7,From Throw In,Ukraine,Andriy Yarmolenko,Right Center Forward,0.345471,3795187,8830,True,,,,0.011236129955223122,Incomplete,23649,Roman Yaremchuk,Low Pass,Left Foot,90.778946,78.77984,93.5,72.0
242c199a-151c-4695-9083-7dc0b1cdc26a,357,1,00:06:56.323,6,,7,From Throw In,England,Harry Maguire,Left Center Back,1.308298,3795187,3336,True,,,,0.3093398020662871,Incomplete,3233,Raheem Sterling,High Pass,Left Foot,6.5,6.4,29.1,5.1
c2237170-b435-4dcd-834b-1f82804a731e,364,1,00:07:41.226,7,Free Kick,8,From Free Kick,Ukraine,Mykola Shaparenko,Right Center Midfield,1.386498,3795187,21294,,,,,0.5101492311513459,Complete,31900,Oleksandr Karavaev,High Pass,Right Foot,88.60169,77.26754,103.8,45.5
4d4d25bd-abc2-4dab-9ba4-187519945409,373,1,00:07:46.611,7,Recovery,8,From Free Kick,Ukraine,Andriy Yarmolenko,Right Center Forward,0.91927,3795187,8830,True,,,,0.8603234378716175,Complete,21294,Mykola Shaparenko,Low Pass,,101.45671,59.681614,90.5,58.8
d2d78dc5-c4a8-4b64-8627-9913b8fb3d34,377,1,00:07:49.609,7,,8,From Free Kick,Ukraine,Mykola Shaparenko,Right Center Midfield,1.697212,3795187,21294,True,,,,0.9695083853814344,Complete,18617,Mykola Matviyenko,Ground Pass,Right Foot,89.857864,65.121895,72.4,55.5
bf76f090-a63a-4824-88ed-5f327cdbad62,380,1,00:07:51.745,7,,8,From Free Kick,Ukraine,Mykola Matviyenko,Left Center Back,1.736277,3795187,18617,,,,,0.9787812940788544,Complete,20827,Vitalii Mykolenko,Ground Pass,Left Foot,69.213684,56.239586,69.4,20.5
8a494155-0cfa-4abd-84d6-6ae065162717,383,1,00:07:54.490,7,,8,From Free Kick,Ukraine,Vitalii Mykolenko,Left Wing Back,0.94164,3795187,20827,,,,,0.9771556976979914,Complete,16514,Serhii Sydorchuk,Ground Pass,Left Foot,68.8969,23.845747,70.9,33.7
cb62adeb-34e3-46ed-a0e7-952655be8887,386,1,00:07:55.923,7,,8,From Free Kick,Ukraine,Serhii Sydorchuk,Center Defensive Midfield,1.512623,3795187,16514,,,,,0.9939761290986464,Complete,39136,Illia Zabarnyi,Ground Pass,Right Foot,70.7485,34.842506,57.2,24.1
26589371-6836-4f0b-b4fc-35995913949b,389,1,00:07:58.419,7,,8,From Free Kick,Ukraine,Illia Zabarnyi,Right Center Back,1.329291,3795187,39136,,,,,0.9810562184353548,Complete,20827,Vitalii Mykolenko,Ground Pass,Right Foot,56.712254,27.435587,65.5,4.2
caeb1857-18da-45b9-8f73-44ffab738b8b,392,1,00:08:03.958,8,,8,From Free Kick,Ukraine,Vitalii Mykolenko,Left Wing Back,1.735507,3795187,20827,,,,,0.9851281341270758,Complete,39136,Illia Zabarnyi,Ground Pass,Left Foot,75.97821,7.519267,58.2,4.6
1c800503-bde8-44eb-bc33-b2e58064cbbe,395,1,00:08:06.923,8,,8,From Free Kick,Ukraine,Illia Zabarnyi,Right Center Back,0.889325,3795187,39136,,,,,0.9898833204844796,Complete,18618,Sergey Krivtsov,Ground Pass,Right Foot,54.97969,17.354162,49.0,29.5
3fbc5d3b-b129-4dc4-baf8-d849f852a81a,398,1,00:08:11.809,8,,8,From Free Kick,Ukraine,Sergey Krivtsov,Center Back,1.339443,3795187,18618,,,,,0.9487422030736692,Complete,21294,Mykola Shaparenko,Ground Pass,Right Foot,51.91772,45.072193,62.5,51.5
b0b76a0d-a1f8-4c92-8563-4a08c7a88226,401,1,00:08:13.502,8,,8,From Free Kick,Ukraine,Mykola Shaparenko,Right Center Midfield,0.708622,3795187,21294,,,,,0.983454473094836,Complete,31900,Oleksandr Karavaev,Ground Pass,Right Foot,62.367645,59.672775,64.4,75.2
af5102f2-f2f4-482d-9a33-2ce4041dd439,405,1,00:08:15.636,8,,8,From Free Kick,Ukraine,Oleksandr Karavaev,Right Wing Back,0.390609,3795187,31900,,,,,0.20599303408084949,Incomplete,8830,Andriy Yarmolenko,Ground Pass,Left Foot,65.57319,73.47031,66.2,68.2
03874e47-6460-4e58-a645-fe931c70cdc2,411,1,00:08:18.408,8,,8,From Free Kick,Ukraine,Serhii Sydorchuk,Center Defensive Midfield,1.05883,3795187,16514,,,,,0.98158174560746,Complete,3575,Oleksandr Zinchenko,Ground Pass,Right Foot,61.89024,55.13616,65.3,36.5
bc632fd4-19d2-4e2b-8f4b-003a378f7ab0,414,1,00:08:19.525,8,,8,From Free Kick,Ukraine,Oleksandr Zinchenko,Left Center Midfield,0.919571,3795187,3575,,,,,0.9646684586616516,Complete,16514,Serhii Sydorchuk,Ground Pass,Left Foot,64.26386,40.1751,64.0,42.1
2d70e2bd-ec1b-4080-b7a8-8ebc45cb0f4f,417,1,00:08:21.156,8,,8,From Free Kick,Ukraine,Serhii Sydorchuk,Center Defensive Midfield,1.122998,3795187,16514,,,,,0.9901954857596148,Complete,3575,Oleksandr Zinchenko,Ground Pass,Right Foot,66.140144,43.524517,62.7,31.4
5c4da0e8-08f9-4f00-b649-6b24d991fe14,420,1,00:08:26.123,8,,8,From Free Kick,Ukraine,Oleksandr Zinchenko,Left Center Midfield,0.94036,3795187,3575,,,,,0.9793230446485668,Complete,16514,Serhii Sydorchuk,Ground Pass,Left Foot,63.7814,26.029045,63.8,32.2
04b2246d-81eb-4e54-8dd8-75460ed601aa,423,1,00:08:27.731,8,,8,From Free Kick,Ukraine,Serhii Sydorchuk,Center Defensive Midfield,0.919688,3795187,16514,,,,,0.9902074794692736,Complete,21294,Mykola Shaparenko,Ground Pass,Right Foot,61.23257,33.558533,62.9,43.4
985bbce0-8eee-434c-87e5-cce56b52da44,426,1,00:08:30.409,8,,8,From Free Kick,Ukraine,Mykola Shaparenko,Right Center Midfield,1.319593,3795187,21294,,,,,0.9421548647383722,Complete,31900,Oleksandr Karavaev,Ground Pass,Right Foot,62.843193,55.92552,77.1,75.0
639118fb-d85f-44c5-8b26-09beae6d0e2b,429,1,00:08:32.892,8,,8,From Free Kick,Ukraine,Oleksandr Karavaev,Right Wing Back,0.876876,3795187,31900,,,,,0.8460941516835332,Incomplete,23649,Roman Yaremchuk,Low Pass,Right Foot,79.73006,76.99646,84.1,59.4
f3aa01f8-ff50-4f7a-aa43-9fb2c03b92c9,432,1,00:08:36.346,8,Recovery,8,From Free Kick,Ukraine,Oleksandr Zinchenko,Left Center Midfield,0.721421,3795187,3575,,,,,0.9479889785948432,Complete,21294,Mykola Shaparenko,Low Pass,Left Foot,74.761375,47.477684,74.9,51.7
e5cf4182-f8ca-402d-871b-880851503d29,436,1,00:08:38.167,8,,8,From Free Kick,Ukraine,Mykola Shaparenko,Right Center Midfield,1.329098,3795187,21294,,,,,0.9928167607364036,Complete,18617,Mykola Matviyenko,Ground Pass,Right Foot,71.17249,50.863537,56.1,53.8
77fa1a34-bdf6-4a39-ab45-fd1edf2b7139,439,1,00:08:42.696,8,,8,From Free Kick,Ukraine,Mykola Matviyenko,Left Center Back,0.716507,3795187,18617,,,,,0.9618263846609174,Complete,3575,Oleksandr Zinchenko,Ground Pass,Right Foot,57.355145,50.341763,65.1,42.1
f391f33a-de0a-4a1a-9071-19f1705706f3,443,1,00:08:44.752,8,,8,From Free Kick,Ukraine,Oleksandr Zinchenko,Left Center Midfield,1.208485,3795187,3575,True,,,,0.9859155414905044,Complete,18617,Mykola Matviyenko,Ground Pass,Left Foot,64.07737,48.78424,51.8,51.1
7cd402bf-b918-471b-94a2-dd3941d1ae2e,447,1,00:08:47.001,8,,8,From Free Kick,Ukraine,Mykola Matviyenko,Left Center Back,2.145249,3795187,18617,True,,,,0.9484783094014768,Complete,39136,Illia Zabarnyi,Ground Pass,Left Foot,50.823204,51.626537,43.9,12.1
8694de43-602f-454a-8426-c3b21db906da,450,1,00:08:52.059,8,,8,From Free Kick,Ukraine,Illia Zabarnyi,Right Center Back,1.729342,3795187,39136,,,,,0.9942538129020101,Complete,18618,Sergey Krivtsov,Ground Pass,Left Foot,40.1,12.1,29.8,27.7
757c93c5-3ca6-485c-9f44-e7ab1a70b099,453,1,00:08:55.351,8,,8,From Free Kick,Ukraine,Sergey Krivtsov,Center Back,0.900901,3795187,18618,,,,,0.989551764714596,Complete,18617,Mykola Matviyenko,Ground Pass,Right Foot,29.256796,38.94284,29.2,51.1
7f93fc46-dd25-445c-b59e-407f10ef8faa,456,1,00:08:58.294,8,,8,From Free Kick,Ukraine,Mykola Matviyenko,Left Center Back,2.117655,3795187,18617,,,,,0.9900353266074132,Complete,22243,Heorhii Bushchan,Ground Pass,Left Foot,27.585112,51.72157,5.8,43.6
0a1d3839-1986-4d71-a43f-f45173b03366,460,1,00:09:02.448,9,,8,From Free Kick,Ukraine,Heorhii Bushchan,Goalkeeper,2.940832,3795187,22243,True,,,,0.12934547906339253,Complete,31900,Oleksandr Karavaev,High Pass,Right Foot,3.7042465,49.908314,58.0,62.6
a49191ea-4a9e-435f-8a73-173be24747b1,463,1,00:09:05.428,9,,8,From Free Kick,Ukraine,Oleksandr Karavaev,Right Wing Back,1.963744,3795187,31900,True,,,,0.3228767222690011,Complete,23649,Roman Yaremchuk,High Pass,,59.800446,63.29386,69.2,49.8
4830cea1-cabf-4b4b-ac74-2fa688c61fc3,471,1,00:09:09.113,9,,8,From Free Kick,England,John Stones,Right Center Back,1.765256,3795187,3244,True,,,,0.9921531013408864,Complete,3382,Luke Shaw,Ground Pass,Right Foot,50.84201,16.280434,44.5,5.5
78bbdfa6-b51c-40ce-a29c-d01d7eea37ba,475,1,00:09:11.959,9,,8,From Free Kick,England,Luke Shaw,Left Back,0.790908,3795187,3382,True,,,,0.8824898216821302,Incomplete,7843,Mason Mount,Ground Pass,Left Foot,49.82246,1.66383,64.0,15.6
77253306-e2f8-48dc-afb4-a0a4a42e8afb,477,1,00:09:12.750,9,Interception,8,From Free Kick,Ukraine,Serhii Sydorchuk,Center Defensive Midfield,0.882955,3795187,16514,,True,,,0.964653014636178,Complete,21294,Mykola Shaparenko,Ground Pass,Right Foot,55.555824,62.287384,62.1,69.2
562fd610-aa0e-41c9-9276-6dd48d31c1c4,481,1,00:09:15.702,9,,8,From Free Kick,Ukraine,Mykola Shaparenko,Right Center Midfield,2.162179,3795187,21294,True,,,,0.9063020229410618,Complete,39136,Illia Zabarnyi,Low Pass,Right Foot,63.315014,61.556217,52.3,36.7
27adb6c5-fd60-4f13-8223-f9e431e1d2b0,484,1,00:09:19.828,9,,8,From Free Kick,Ukraine,Illia Zabarnyi,Right Center Back,1.361025,3795187,39136,,,,,0.9711884909235996,Complete,20827,Vitalii Mykolenko,Ground Pass,Right Foot,56.10996,31.242285,64.9,1.2
c5e3b687-17e1-46c6-b75a-c0d3e7c1e997,487,1,00:09:23.891,9,,8,From Free Kick,Ukraine,Vitalii Mykolenko,Left Wing Back,1.506394,3795187,20827,,,,,0.9871904464241492,Complete,39136,Illia Zabarnyi,Ground Pass,Left Foot,67.55188,6.0336533,50.5,9.1
0520b474-9e08-4cd1-aa17-790425e1b94a,490,1,00:09:26.770,9,,8,From Free Kick,Ukraine,Illia Zabarnyi,Right Center Back,1.765462,3795187,39136,,,,,0.9261619556722483,Complete,18617,Mykola Matviyenko,Low Pass,Right Foot,50.53971,22.289864,48.6,52.6
d724aa95-7888-4419-90a8-10ecd8cdc823,493,1,00:09:30.084,9,,8,From Free Kick,Ukraine,Mykola Matviyenko,Left Center Back,1.338722,3795187,18617,,,,,0.9787812940788544,Complete,18618,Sergey Krivtsov,Ground Pass,Left Foot,47.8,54.3,46.5,28.8
48730d46-a0ee-4fc3-aeb1-b7d49660b05b,496,1,00:09:33.199,9,,8,From Free Kick,Ukraine,Sergey Krivtsov,Center Back,0.933068,3795187,18618,,,,,0.9858328334869492,Incomplete,21294,Mykola Shaparenko,Ground Pass,Right Foot,41.6,42.7,49.5,51.3
3aae174a-6e75-42a2-8970-b1a191e382ad,499,1,00:09:35.583,9,Recovery,9,Regular Play,England,Mason Mount,Center Attacking Midfield,0.917977,3795187,7843,,,,,0.9977712585530532,Complete,4706,Kalvin Phillips,Ground Pass,Right Foot,63.165585,33.065968,64.2,28.8
bd18be19-f403-4b14-a8cf-1a08008a22d7,502,1,00:09:37.580,9,,9,Regular Play,England,Kalvin Phillips,Right Defensive Midfield,1.258655,3795187,4706,,,,,0.9918224331045319,Complete,3382,Luke Shaw,Ground Pass,Right Foot,63.216705,23.11125,64.2,13.4
d6c73e83-cfcb-4d25-a09b-aef42873760f,505,1,00:09:39.683,9,,9,Regular Play,England,Luke Shaw,Left Back,1.132426,3795187,3382,,,,,0.9953058795447286,Complete,3336,Harry Maguire,Ground Pass,Left Foot,60.327354,10.32734,50.1,24.1
e56cda2c-d97b-4ffa-8705-c9a946142ab6,508,1,00:09:41.458,9,,9,Regular Play,England,Harry Maguire,Left Center Back,1.126271,3795187,3336,,,,,0.9489992513988283,Complete,3382,Luke Shaw,Ground Pass,Right Foot,51.93682,22.09264,64.9,11.3
f425bf6b-1441-4285-89a2-b2806b56e174,511,1,00:09:45.683,9,,9,Regular Play,England,Luke Shaw,Left Back,1.405467,3795187,3382,,,,,0.9920536247359244,Complete,3336,Harry Maguire,Ground Pass,Left Foot,64.861374,7.23697,49.0,15.6
f6f34309-cc1d-4958-bafc-9b31cdc7a486,514,1,00:09:48.145,9,,9,Regular Play,England,Harry Maguire,Left Center Back,1.64609,3795187,3336,,,,,0.9931408456122212,Complete,3943,Declan Rice,Ground Pass,Right Foot,51.43902,21.691082,62.1,61.8
03a56ac8-f9ef-40bc-9dda-5b798ceb5b44,517,1,00:09:51.291,9,,9,Regular Play,England,Declan Rice,Left Defensive Midfield,1.130112,3795187,3943,,,,,0.9693647972234724,Complete,3205,Kyle Walker,Ground Pass,Right Foot,70.23554,72.48228,72.3,79.1
8fcfb3b7-c888-4b94-a675-29f339858551,520,1,00:09:52.461,9,,9,Regular Play,England,Kyle Walker,Right Back,1.12377,3795187,3205,,,,,0.9905888338585,Complete,3943,Declan Rice,Ground Pass,Right Foot,71.02991,71.286446,67.4,74.4
88d39303-2348-4759-a200-79185d099f97,523,1,00:09:54.375,9,,9,Regular Play,England,Declan Rice,Left Defensive Midfield,1.009644,3795187,3943,,,,,0.9504774334550248,Complete,3205,Kyle Walker,Ground Pass,Left Foot,66.95625,62.09154,70.6,78.7
395dfd79-9184-47a8-b797-3968373e5e7c,526,1,00:09:55.641,9,,9,Regular Play,England,Kyle Walker,Right Back,1.389799,3795187,3205,,,,,0.9894889515563456,Complete,3943,Declan Rice,Ground Pass,Right Foot,72.31727,72.23383,67.2,74.6
d85aded9-5973-4c32-844b-1ab0b93f7461,529,1,00:09:57.265,9,,9,Regular Play,England,Declan Rice,Left Defensive Midfield,1.384382,3795187,3943,,,,,0.9833907348106944,Complete,3244,John Stones,Ground Pass,Right Foot,65.57964,61.36616,55.9,51.7
e43b5592-2c47-4ccb-8bda-3ebf58cda5e2,532,1,00:09:59.891,9,,9,Regular Play,England,John Stones,Right Center Back,1.796082,3795187,3244,,,,,0.9787650844590668,Complete,3336,Harry Maguire,Ground Pass,Right Foot,56.516598,46.291832,58.9,18.8
bd95f74e-0024-4b6e-977f-8c612289a3e8,535,1,00:10:03.775,10,,9,Regular Play,England,Harry Maguire,Left Center Back,0.980423,3795187,3336,,,,,0.9197960969261924,Complete,3233,Raheem Sterling,Ground Pass,Right Foot,71.51689,13.85838,88.4,6.2
d2b9947f-5cc0-4db7-80db-cb1cae595e5e,538,1,00:10:06.374,10,,9,Regular Play,England,Raheem Sterling,Left Wing,0.596826,3795187,3233,,,,,0.7487416223877971,Complete,3382,Luke Shaw,Ground Pass,Right Foot,88.04656,2.70738,89.7,8.9
81a7bcbd-d53f-43e1-a3d9-a8fd54d4aca1,542,1,00:10:07.050,10,,9,Regular Play,England,Luke Shaw,Left Back,1.012185,3795187,3382,True,,,,0.9702610598533448,Complete,3233,Raheem Sterling,Ground Pass,Right Foot,90.42496,8.73366,87.7,4.0
6ee334ed-0528-4107-9d3c-12cf34c65b7e,547,1,00:10:11.266,10,Throw-in,10,From Throw In,England,Raheem Sterling,Left Wing,1.901823,3795187,3233,,,,,0.9719573730782376,Complete,3336,Harry Maguire,Low Pass,,77.418,-2.41583,58.0,6.6
67500850-9448-48e4-b2de-f258d9e1ef8c,550,1,00:10:15.554,10,,10,From Throw In,England,Harry Maguire,Left Center Back,1.398623,3795187,3336,,,,,0.9948007236659284,Complete,3244,John Stones,Ground Pass,Right Foot,54.29886,11.53094,48.2,33.1
c616ed62-dc18-460b-8fc1-780b04bc9000,553,1,00:10:18.939,10,,10,From Throw In,England,John Stones,Right Center Back,2.337784,3795187,3244,,,,,0.9699714057486732,Complete,3943,Declan Rice,Ground Pass,Right Foot,48.88786,40.374958,63.8,65.4
66ba2562-9af2-47c1-b0a3-1c7f16e94122,556,1,00:10:22.390,10,,10,From Throw In,England,Declan Rice,Left Defensive Midfield,1.064588,3795187,3943,,,,,0.944980462055076,Complete,3205,Kyle Walker,Ground Pass,Left Foot,66.243286,65.027374,73.2,77.4
b16f6c18-8ec1-4ce4-9ed8-c4ebd1a42047,559,1,00:10:24.373,10,,10,From Throw In,England,Kyle Walker,Right Back,1.67844,3795187,3205,,,,,0.9909538345006744,Complete,3943,Declan Rice,Ground Pass,Right Foot,72.38642,78.54863,57.8,76.1
77fa6ea1-a3b1-4dc7-ba2a-73b0f8096d77,562,1,00:10:26.280,10,,10,From Throw In,England,Declan Rice,Left Defensive Midfield,1.687823,3795187,3943,,,,,0.9833907348106944,Complete,3244,John Stones,Ground Pass,Right Foot,56.435432,69.81688,46.9,51.5
2b6b9bbc-a843-487b-9ec1-d6b039021405,565,1,00:10:28.703,10,,10,From Throw In,England,John Stones,Right Center Back,1.780002,3795187,3244,,,,,0.9804737447170272,Complete,3336,Harry Maguire,Ground Pass,Right Foot,47.908424,49.79581,54.8,23.9
8f5a6b4e-b868-422f-86de-ee0c9bf209f1,568,1,00:10:31.075,10,,10,From Throw In,England,Harry Maguire,Left Center Back,1.788281,3795187,3336,,,,,0.9455368836777484,Complete,3382,Luke Shaw,Ground Pass,Right Foot,56.68547,23.527657,73.4,6.4
be8f1d41-10a0-492f-9d13-b703a74a8942,571,1,00:10:35.432,10,,10,From Throw In,England,Luke Shaw,Left Back,1.384381,3795187,3382,,,,,0.9933209945276954,Complete,3336,Harry Maguire,Ground Pass,Left Foot,75.76539,5.08447,62.7,17.9
4b1719cc-f659-4e00-93af-ff9d6d99adba,574,1,00:10:38.816,10,,10,From Throw In,England,Harry Maguire,Left Center Back,1.279682,3795187,3336,,,,,0.9312907985109496,Complete,3382,Luke Shaw,Ground Pass,Right Foot,61.907413,20.794952,77.9,7.2
fdbe6bf8-773a-468d-93e9-7cfd80f93adb,578,1,00:10:42.899,10,,10,From Throw In,England,Luke Shaw,Left Back,1.442761,3795187,3382,True,,,,0.9788170305919972,Complete,3336,Harry Maguire,Ground Pass,Left Foot,75.118996,5.2306,55.9,14.9
cb353374-0c49-4b92-9ba3-c3fd854cf3db,582,1,00:10:45.482,10,,10,From Throw In,England,Harry Maguire,Left Center Back,1.144126,3795187,3336,True,,,,0.9884728967117826,Complete,3244,John Stones,Ground Pass,Right Foot,53.68689,21.076633,42.6,34.4
a583a0fc-a0b8-435f-81e6-050eb08937c5,585,1,00:10:49.488,10,,10,From Throw In,England,John Stones,Right Center Back,0.982826,3795187,3244,,,,,0.9352837026293908,Complete,4706,Kalvin Phillips,Ground Pass,Right Foot,42.471535,37.981316,55.0,32.9
7e295ffb-be33-4813-ae4d-13c6cb5b5a19,589,1,00:10:50.551,10,,10,From Throw In,England,Kalvin Phillips,Right Defensive Midfield,2.631273,3795187,4706,True,,,,0.902771017566773,Complete,3336,Harry Maguire,Ground Pass,Right Foot,53.55327,32.588535,54.2,9.8
e6e254f0-2a7d-4eb3-9aab-8b942c4b9ed8,592,1,00:10:54.076,10,,10,From Throw In,England,Harry Maguire,Left Center Back,1.330777,3795187,3336,,,,,0.9226785886075732,Complete,7843,Mason Mount,Ground Pass,Right Foot,56.934715,9.057816,72.1,4.9
ac508d30-126a-4895-8348-716ab9af8eb8,596,1,00:10:55.447,10,,10,From Throw In,England,Mason Mount,Center Attacking Midfield,0.736612,3795187,7843,True,,,,0.974684730604608,Complete,3382,Luke Shaw,Ground Pass,Right Foot,73.49988,1.27019,70.4,5.1
7a21e5d8-d092-4f7d-805c-892a974005ee,599,1,00:10:56.923,10,,10,From Throw In,England,Luke Shaw,Left Back,1.011968,3795187,3382,,,,,0.994571976638582,Complete,3336,Harry Maguire,Ground Pass,Left Foot,66.4344,1.15971,55.4,6.8
85d65cc9-60d4-43da-88ac-66ce462ef5d2,602,1,00:10:59.646,10,,10,From Throw In,England,Harry Maguire,Left Center Back,2.437529,3795187,3336,,,,,0.9286063173498471,Complete,3943,Declan Rice,High Pass,Right Foot,55.90006,8.465645,56.5,56.6
93b58863-fb8f-4f68-bee7-e9741cf7a52c,605,1,00:11:03.850,11,,10,From Throw In,England,Declan Rice,Left Defensive Midfield,1.223855,3795187,3943,,,,,0.9505912409856768,Complete,3205,Kyle Walker,Ground Pass,Right Foot,62.7,66.9,73.8,79.7
fc82da6a-16f5-4332-9598-bf7a3e2df0f8,608,1,00:11:05.169,11,,10,From Throw In,England,Kyle Walker,Right Back,1.717311,3795187,3205,,,,,0.9903798791027164,Complete,3943,Declan Rice,Ground Pass,Right Foot,74.57713,79.39738,63.1,74.6
67e5e2ac-95c4-4a71-8c68-276ff0fc2226,611,1,00:11:07.993,11,,10,From Throw In,England,Declan Rice,Left Defensive Midfield,1.992733,3795187,3943,,,,,0.9833907348106944,Complete,3244,John Stones,Ground Pass,Right Foot,63.71573,67.047966,57.6,45.3
cf4b7fac-60a9-4710-aa75-85b7cd295ab0,614,1,00:11:13.736,11,,10,From Throw In,England,John Stones,Right Center Back,0.999524,3795187,3244,,,,,0.9723773520579959,Complete,10955,Harry Kane,Ground Pass,Right Foot,61.914783,37.185474,79.4,54.5
82f58359-a16e-4ff5-b76c-e66c7293042b,618,1,00:11:14.816,11,,10,From Throw In,England,Harry Kane,Center Forward,0.218365,3795187,10955,True,,,,0.030436195273347757,Incomplete,3233,Raheem Sterling,Ground Pass,Left Foot,77.77061,46.32511,79.2,50.4
4e4c4842-2c5a-4701-bfa1-f1e8320aacb1,624,1,00:11:16.552,11,,11,Regular Play,Ukraine,Serhii Sydorchuk,Center Defensive Midfield,0.890916,3795187,16514,True,,,,0.9682673259575144,Complete,23649,Roman Yaremchuk,Ground Pass,Right Foot,44.71408,37.210476,54.6,33.1
b6edc6c1-7287-425a-b9f4-84c018ee6d10,628,1,00:11:21.428,11,,11,Regular Play,Ukraine,Roman Yaremchuk,Left Center Forward,1.697326,3795187,23649,,,,,0.7978010146986209,Complete,8830,Andriy Yarmolenko,Ground Pass,Right Foot,77.22674,50.43927,99.3,67.5
6c7a5681-362a-4e7f-b7ca-41b5dc9de01c,632,1,00:11:26.151,11,,11,Regular Play,Ukraine,Andriy Yarmolenko,Right Center Forward,0.276241,3795187,8830,True,,,,0.011250489171423187,Incomplete,,,Ground Pass,Right Foot,114.10654,61.0571,115.1,56.4
e8b28559-71d2-407a-af60-7dbda6ace0c3,637,1,00:11:28.962,11,,11,Regular Play,England,Declan Rice,Left Defensive Midfield,2.576903,3795187,3943,True,,,,0.1838630428722256,Incomplete,3233,Raheem Sterling,High Pass,Left Foot,2.157555,28.617973,42.4,20.7
dce3bb64-3c70-4cf7-a682-bad4dc8bee87,639,1,00:11:31.539,11,Recovery,11,Regular Play,Ukraine,Mykola Shaparenko,Right Center Midfield,1.603853,3795187,21294,,,,,0.5667573498362963,Incomplete,3575,Oleksandr Zinchenko,Low Pass,Head,78.642395,59.09945,90.1,62.6
0fa99044-4b0a-4a52-9132-aad404bff719,644,1,00:11:35.066,11,,11,Regular Play,Ukraine,Mykola Shaparenko,Right Center Midfield,0.916112,3795187,21294,,,,,0.9916526143128184,Complete,39136,Illia Zabarnyi,Ground Pass,Right Foot,78.77325,66.82429,64.2,61.1
