id,index,period,minute,type,possession,play_pattern,team,player,position,duration,match_id,player_id,under_pressure,off_camera,counterpress,outcome,recipient_id,recipient_name,height,body_part,location_x,location_y,location_end_x,location_end_y
fb3de46c-ff8f-4130-84bf-35fcdd8a224b,496,1,9,,20,From Throw In,Spain,Daniel Olmo Carvajal,Left Wing,1.147794,3788762,16532,,,,Incomplete,5211,Jordi Alba Ramos,Ground Pass,Right Foot,90.90619,17.414906,102.3,11.7
ae132d8f-7cc7-4ff9-93c4-b4273267a6e5,507,1,10,,22,From Keeper,Poland,Wojciech Szczęsny,Goalkeeper,2.830877,3788762,5669,,,,Complete,5668,Robert Lewandowski,High Pass,Right Foot,15.81503,44.5442,69.6,75.9
d1992056-4751-4738-8a5e-e842f82c8a6f,513,1,10,Throw-in,23,From Throw In,Poland,Kamil Jóźwiak,Right Wing Back,2.533517,3788762,4673,,,,Complete,3034,Kamil Glik,High Pass,,75.17168,76.821625,46.7,75.7
d6ca98b7-8f3f-404e-9ae8-c9b870c7bfcb,516,1,10,,23,From Throw In,Poland,Kamil Glik,Center Back,2.836793,3788762,3034,,,,Complete,5669,Wojciech Szczęsny,Ground Pass,Right Foot,45.72887,67.890755,22.1,57.9
19d499e2-0c7e-49b2-9584-b2796e3c4ce0,519,1,10,,23,From Throw In,Poland,Wojciech Szczęsny,Goalkeeper,3.639273,3788762,5669,,,,Incomplete,4673,Kamil Jóźwiak,High Pass,Right Foot,22.72894,52.96075,67.8,69.7
6bf36063-c99f-40a3-8616-acbb5e560e1e,522,1,10,Recovery,23,From Throw In,Spain,Jordi Alba Ramos,Left Back,0.134591,3788762,5211,True,,,Incomplete,,,Low Pass,,56.17527,6.626667,54.8,10.8
f8b75001-34b4-41a5-a4c3-a09366943ec7,525,1,10,Recovery,23,From Throw In,Poland,Kamil Jóźwiak,Right Wing Back,1.044215,3788762,4673,True,,,Complete,5673,Bartosz Bereszyński,Low Pass,Right Foot,63.423027,66.48986,62.9,74.6
fe779f6f-df04-43ab-a165-91f42e56b985,528,1,10,,23,From Throw In,Poland,Bartosz Bereszyński,Right Center Back,0.341753,3788762,5673,,,,Incomplete,5668,Robert Lewandowski,Ground Pass,Right Foot,60.926445,72.326965,68.9,75.7
aa298fe7-7775-4943-8b3c-917f281822ae,532,1,10,,24,Regular Play,Spain,Jordi Alba Ramos,Left Back,1.142603,3788762,5211,,,,Complete,3477,Álvaro Borja Morata Martín,Ground Pass,Left Foot,54.594555,2.5890794,68.3,11.3
68db2774-d384-4c56-abf0-4ea95f9aabcb,537,1,10,,24,Regular Play,Spain,Álvaro Borja Morata Martín,Center Forward,0.560268,3788762,3477,True,,,Complete,30486,Pedro González López,Low Pass,Left Foot,66.44646,15.238184,62.1,11.5
